"taxon","id","cover"
"uncultured Myxococcales","Xixon06",258
"uncultured Myxococcales","Xixon07",163
"uncultured Myxococcales","Xixon08",216
"uncultured Myxococcales","Xixon09",193
"uncultured Myxococcales","Xixon10",281
"uncultured Myxococcales","Xixon11",89
"uncultured Myxococcales","Xixon12",161
"uncultured Myxococcales","Xixon13",125
"uncultured Myxococcales","Xixon14",180
"uncultured Myxococcales","Xixon15",137
"uncultured Myxococcales","Xixon16",47
"uncultured Myxococcales","Xixon17",168
"uncultured Myxococcales","Xixon18",146
"uncultured Myxococcales","Xixon19",287
"uncultured Myxococcales","Xixon20",129
"uncultured Myxococcales","Xixon21",106
"uncultured Myxococcales","Xixon22",43
"uncultured Myxococcales","Xixon23",73
"uncultured Myxococcales","Xixon24",82
"uncultured Myxococcales","Xixon25",97
"uncultured Myxococcales","Xixon26",198
"uncultured Myxococcales","Xixon27",217
"uncultured Myxococcales","Xixon28",247
"uncultured Myxococcales","Xixon29",101
"uncultured Myxococcales","Xixon30",118
"uncultured Niastella","Xixon04",30
"uncultured Niastella","Xixon05",13
"uncultured Niastella","Xixon09",20
"uncultured Niastella","Xixon10",18
"uncultured Niastella","Xixon20",22
"uncultured Niastella","Xixon23",19
"uncultured Niastella","Xixon26",17
"uncultured Niastella","Xixon27",17
"uncultured Nitrosomonadaceae","Xixon01",142
"uncultured Nitrosomonadaceae","Xixon02",110
"uncultured Nitrosomonadaceae","Xixon04",61
"uncultured Nitrosomonadaceae","Xixon05",186
"uncultured Nitrosomonadaceae","Xixon06",350
"uncultured Nitrosomonadaceae","Xixon07",156
"uncultured Nitrosomonadaceae","Xixon08",309
"uncultured Nitrosomonadaceae","Xixon09",224
"uncultured Nitrosomonadaceae","Xixon10",120
"uncultured Nitrosomonadaceae","Xixon11",74
"uncultured Nitrosomonadaceae","Xixon12",297
"uncultured Nitrosomonadaceae","Xixon13",66
"uncultured Nitrosomonadaceae","Xixon14",273
"uncultured Nitrosomonadaceae","Xixon15",384
"uncultured Nitrosomonadaceae","Xixon16",44
"uncultured Nitrosomonadaceae","Xixon17",285
"uncultured Nitrosomonadaceae","Xixon18",294
"uncultured Nitrosomonadaceae","Xixon19",101
"uncultured Nitrosomonadaceae","Xixon21",150
"uncultured Nitrosomonadaceae","Xixon22",328
"uncultured Nitrosomonadaceae","Xixon24",82
"uncultured Nitrosomonadaceae","Xixon25",323
"uncultured Nitrosomonadaceae","Xixon26",213
"uncultured Nitrosomonadaceae","Xixon27",523
"uncultured Nitrosomonadaceae","Xixon28",583
"uncultured Nitrosomonadaceae","Xixon29",225
"uncultured Nitrosomonadaceae","Xixon30",291
"uncultured Nitrospinaceae","Xixon28",11
"uncultured Nitrospira","Xixon01",26
"uncultured Nitrospira","Xixon04",12
"uncultured Nitrospira","Xixon05",14
"uncultured Nitrospira","Xixon21",50
"uncultured Nitrospira","Xixon22",20
"uncultured Nitrospira","Xixon23",26
"uncultured Nitrospira","Xixon24",84
"uncultured Nitrospira","Xixon28",30
"uncultured Nitrospirae","Xixon08",31
"uncultured Nitrospirae","Xixon28",67
"uncultured Nitrospirales","Xixon01",23
"uncultured Nocardioides","Xixon10",17
"uncultured Nocardioides","Xixon17",35
"uncultured Nocardioides","Xixon19",16
"uncultured Nocardioides","Xixon23",19
"uncultured Opitutus","Xixon08",20
"uncultured Parachlamydiaceae","Xixon04",15
"uncultured Parachlamydiaceae","Xixon27",19
"uncultured Parcubacteria","Xixon23",23
"uncultured Pasteuria","Xixon01",32
"uncultured Pasteuria","Xixon02",25
"uncultured Pasteuria","Xixon04",30
"uncultured Pasteuria","Xixon05",17
"uncultured Pasteuria","Xixon06",16
"uncultured Pasteuria","Xixon07",57
"uncultured Pasteuria","Xixon08",37
"uncultured Pasteuria","Xixon09",24
"uncultured Pasteuria","Xixon10",14
"uncultured Pasteuria","Xixon12",26
"uncultured Pasteuria","Xixon14",47
"uncultured Pasteuria","Xixon18",39
"uncultured Pasteuria","Xixon19",22
"uncultured Pasteuria","Xixon21",13
"uncultured Pasteuria","Xixon22",69
"uncultured Pasteuria","Xixon23",31
"uncultured Pasteuria","Xixon25",18
"uncultured Pasteuria","Xixon26",11
"uncultured Pasteuria","Xixon27",48
"uncultured Pasteuria","Xixon28",34
"uncultured Pasteuria","Xixon29",44
"uncultured Pasteuria","Xixon30",49
"uncultured Patulibacter","Xixon06",19
"uncultured Pedomicrobium","Xixon29",23
"uncultured Pedosphaera","Xixon16",18
"uncultured Pedosphaera","Xixon17",18
"uncultured Pedosphaera","Xixon18",12
"uncultured Pedosphaera","Xixon19",35
"uncultured Pedosphaera","Xixon27",16
"uncultured Pedosphaera","Xixon30",18
"uncultured Pelobacter","Xixon04",16
"uncultured Pelobacter","Xixon08",22
"uncultured Pelobacter","Xixon22",31
"uncultured Pelobacter","Xixon23",88
"uncultured Pelobacter","Xixon27",25
"uncultured Pelobacter","Xixon28",12
"uncultured Peptococcaceae","Xixon08",19
"uncultured Phyllobacteriaceae","Xixon02",35
"uncultured Phyllobacteriaceae","Xixon03",18
"uncultured Pirellula","Xixon06",21
"uncultured Pirellula","Xixon10",12
"uncultured Pirellula","Xixon15",12
"uncultured Pirellula","Xixon20",17
"uncultured Pirellula","Xixon21",15
"uncultured Pirellula","Xixon22",16
"uncultured Pirellula","Xixon28",26
"uncultured Pirellula","Xixon29",30
"uncultured Planctomyces","Xixon02",108
"uncultured Planctomyces","Xixon03",61
"uncultured Planctomyces","Xixon14",27
"uncultured Planctomyces","Xixon18",13
"uncultured Planctomyces","Xixon22",15
"uncultured Planctomyces","Xixon24",51
"uncultured Planctomyces","Xixon29",47
"uncultured Planctomyces","Xixon30",38
"uncultured Planctomycetaceae","Xixon01",39
"uncultured Planctomycetaceae","Xixon03",16
"uncultured Planctomycetaceae","Xixon04",253
"uncultured Planctomycetaceae","Xixon05",59
"uncultured Planctomycetaceae","Xixon06",155
"uncultured Planctomycetaceae","Xixon07",82
"uncultured Planctomycetaceae","Xixon08",107
"uncultured Planctomycetaceae","Xixon09",127
"uncultured Planctomycetaceae","Xixon10",145
"uncultured Planctomycetaceae","Xixon11",250
"uncultured Planctomycetaceae","Xixon12",78
"uncultured Planctomycetaceae","Xixon13",171
"uncultured Planctomycetaceae","Xixon15",122
"uncultured Planctomycetaceae","Xixon16",132
"uncultured Planctomycetaceae","Xixon17",57
"uncultured Planctomycetaceae","Xixon18",95
"uncultured Planctomycetaceae","Xixon19",185
"uncultured Planctomycetaceae","Xixon20",333
"uncultured Planctomycetaceae","Xixon21",177
"uncultured Planctomycetaceae","Xixon22",389
"uncultured Planctomycetaceae","Xixon23",148
"uncultured Planctomycetaceae","Xixon25",69
"uncultured Planctomycetaceae","Xixon26",130
"uncultured Planctomycetaceae","Xixon27",95
"uncultured Planctomycetaceae","Xixon28",97
"uncultured Planctomycetaceae","Xixon29",73
"uncultured Planctomycetaceae","Xixon30",110
"uncultured Planctomycetales","Xixon01",124
"uncultured Planctomycetales","Xixon02",93
"uncultured Planctomycetales","Xixon04",267
"uncultured Planctomycetales","Xixon05",158
"uncultured Planctomycetales","Xixon06",493
"uncultured Planctomycetales","Xixon07",227
"uncultured Planctomycetales","Xixon08",278
"uncultured Planctomycetales","Xixon09",315
"uncultured Planctomycetales","Xixon10",341
"uncultured Planctomycetales","Xixon11",140
"uncultured Planctomycetales","Xixon12",197
"uncultured Planctomycetales","Xixon13",175
"uncultured Planctomycetales","Xixon14",85
"uncultured Planctomycetales","Xixon15",216
"uncultured Planctomycetales","Xixon16",123
"uncultured Planctomycetales","Xixon17",163
"uncultured Planctomycetales","Xixon18",150
"uncultured Planctomycetales","Xixon19",401
"uncultured Planctomycetales","Xixon20",207
"uncultured Planctomycetales","Xixon21",196
"uncultured Planctomycetales","Xixon22",445
"uncultured Planctomycetales","Xixon23",242
"uncultured Planctomycetales","Xixon24",33
"uncultured Planctomycetales","Xixon25",136
"uncultured Planctomycetales","Xixon26",189
"uncultured Planctomycetales","Xixon27",121
"uncultured Planctomycetales","Xixon28",207
"uncultured Planctomycetales","Xixon29",267
"uncultured Planctomycetales","Xixon30",302
"uncultured Planctomycetia","Xixon01",24
"uncultured Planctomycetia","Xixon02",43
"uncultured Planctomycetia","Xixon03",37
"uncultured Planctomycetia","Xixon04",34
"uncultured Planctomycetia","Xixon05",18
"uncultured Planctomycetia","Xixon09",19
"uncultured Planctomycetia","Xixon10",37
"uncultured Planctomycetia","Xixon11",42
"uncultured Planctomycetia","Xixon12",15
"uncultured Planctomycetia","Xixon13",25
"uncultured Planctomycetia","Xixon16",47
"uncultured Planctomycetia","Xixon17",37
"uncultured Planctomycetia","Xixon19",29
"uncultured Planctomycetia","Xixon20",28
"uncultured Planctomycetia","Xixon22",35
"uncultured Planctomycetia","Xixon23",70
"uncultured Planctomycetia","Xixon26",23
"uncultured Planctomycetia","Xixon27",32
"uncultured Planctomycetia","Xixon28",11
"uncultured Planctomycetia","Xixon30",11
"uncultured Polyangiaceae","Xixon01",312
"uncultured Polyangiaceae","Xixon02",170
"uncultured Polyangiaceae","Xixon03",83
"uncultured Polyangiaceae","Xixon04",144
"uncultured Polyangiaceae","Xixon05",165
"uncultured Polyangiaceae","Xixon06",99
"uncultured Polyangiaceae","Xixon07",107
"uncultured Polyangiaceae","Xixon08",227
"uncultured Polyangiaceae","Xixon09",251
"uncultured Polyangiaceae","Xixon10",177
"uncultured Polyangiaceae","Xixon11",191
"uncultured Polyangiaceae","Xixon12",99
"uncultured Polyangiaceae","Xixon13",166
"uncultured Polyangiaceae","Xixon14",101
"uncultured Polyangiaceae","Xixon15",124
"uncultured Polyangiaceae","Xixon16",76
"uncultured Polyangiaceae","Xixon17",238
"uncultured Polyangiaceae","Xixon18",120
"uncultured Polyangiaceae","Xixon19",274
"uncultured Polyangiaceae","Xixon20",242
"uncultured Polyangiaceae","Xixon21",152
"uncultured Polyangiaceae","Xixon22",101
"uncultured Polyangiaceae","Xixon23",104
"uncultured Polyangiaceae","Xixon24",186
"uncultured Polyangiaceae","Xixon25",40
"uncultured Polyangiaceae","Xixon26",60
"uncultured Polyangiaceae","Xixon27",117
"uncultured Polyangiaceae","Xixon28",225
"uncultured Polyangiaceae","Xixon29",169
"uncultured Polyangiaceae","Xixon30",163
"uncultured Prolixibacter","Xixon08",89
"uncultured Prosthecobacter","Xixon02",129
"uncultured Prosthecobacter","Xixon08",43
"uncultured Prosthecobacter","Xixon09",43
"uncultured Prosthecobacter","Xixon11",26
"uncultured Prosthecobacter","Xixon14",13
"uncultured Prosthecobacter","Xixon15",19
"uncultured Prosthecobacter","Xixon17",13
"uncultured Prosthecobacter","Xixon18",11
"uncultured Prosthecobacter","Xixon19",93
"uncultured Prosthecobacter","Xixon22",55
"uncultured Prosthecobacter","Xixon23",56
"uncultured Prosthecobacter","Xixon24",34
"uncultured Prosthecobacter","Xixon26",24
"uncultured Prosthecobacter","Xixon27",16
"uncultured Prosthecobacter","Xixon28",12
"uncultured Pseudomonadales","Xixon11",19
"uncultured Pseudomonadales","Xixon15",25
"uncultured Pseudomonadales","Xixon19",21
"uncultured Pseudomonadales","Xixon20",13
"uncultured Pseudomonadales","Xixon21",12
"uncultured Pseudomonadales","Xixon22",38
"uncultured Pseudomonadales","Xixon23",28
"uncultured Pseudomonadales","Xixon26",23
"uncultured Pseudomonadales","Xixon28",12
"uncultured Rhizobiales","Xixon02",37
"uncultured Rhizobiales","Xixon09",18
"uncultured Rhizobiales","Xixon20",15
"uncultured Rhizobiales","Xixon23",16
"uncultured Rhizobiales","Xixon24",12
"uncultured Rhizobiales","Xixon26",13
"uncultured Rhizobiales","Xixon28",12
"uncultured Rhizobiales","Xixon29",19
"uncultured Rhodobacteraceae","Xixon23",136
"uncultured Rhodocyclaceae","Xixon02",92
"uncultured Rhodocyclaceae","Xixon03",37
"uncultured Rhodocyclaceae","Xixon05",39
"uncultured Rhodocyclaceae","Xixon06",32
"uncultured Rhodocyclaceae","Xixon07",26
"uncultured Rhodocyclaceae","Xixon08",75
"uncultured Rhodocyclaceae","Xixon09",69
"uncultured Rhodocyclaceae","Xixon12",40
"uncultured Rhodocyclaceae","Xixon13",29
"uncultured Rhodocyclaceae","Xixon14",71
"uncultured Rhodocyclaceae","Xixon15",225
"uncultured Rhodocyclaceae","Xixon17",21
"uncultured Rhodocyclaceae","Xixon19",20
"uncultured Rhodocyclaceae","Xixon24",64
"uncultured Rhodocyclaceae","Xixon28",318
"uncultured Rhodocyclaceae","Xixon29",134
"uncultured Rhodocyclaceae","Xixon30",98
"uncultured Rhodospirillaceae","Xixon01",39
"uncultured Rhodospirillaceae","Xixon02",30
"uncultured Rhodospirillaceae","Xixon03",58
"uncultured Rhodospirillaceae","Xixon14",13
"uncultured Rhodospirillaceae","Xixon24",20
"uncultured Rhodospirillales","Xixon01",478
"uncultured Rhodospirillales","Xixon02",22
"uncultured Rhodospirillales","Xixon04",71
"uncultured Rhodospirillales","Xixon05",621
"uncultured Rhodospirillales","Xixon06",421
"uncultured Rhodospirillales","Xixon07",2177
"uncultured Rhodospirillales","Xixon08",2142
"uncultured Rhodospirillales","Xixon09",104
"uncultured Rhodospirillales","Xixon10",31
"uncultured Rhodospirillales","Xixon11",107
"uncultured Rhodospirillales","Xixon12",1808
"uncultured Rhodospirillales","Xixon13",186
"uncultured Rhodospirillales","Xixon14",77
"uncultured Rhodospirillales","Xixon15",379
"uncultured Rhodospirillales","Xixon16",243
"uncultured Rhodospirillales","Xixon17",245
"uncultured Rhodospirillales","Xixon18",767
"uncultured Rhodospirillales","Xixon19",40
"uncultured Rhodospirillales","Xixon21",144
"uncultured Rhodospirillales","Xixon22",197
"uncultured Rhodospirillales","Xixon23",17
"uncultured Rhodospirillales","Xixon24",16
"uncultured Rhodospirillales","Xixon25",701
"uncultured Rhodospirillales","Xixon26",339
"uncultured Rhodospirillales","Xixon27",169
"uncultured Rhodospirillales","Xixon28",68
"uncultured Rhodospirillales","Xixon29",25
"uncultured Rhodospirillales","Xixon30",194
"uncultured Roseobacter","Xixon02",13
"uncultured Roseobacter","Xixon21",11
"uncultured Roseobacter","Xixon23",12
"uncultured Roseobacter","Xixon29",13
"uncultured Rubrobacteraceae","Xixon04",399
"uncultured Rubrobacteraceae","Xixon06",647
"uncultured Rubrobacteraceae","Xixon08",47
"uncultured Rubrobacteraceae","Xixon09",160
"uncultured Rubrobacteraceae","Xixon10",249
"uncultured Rubrobacteraceae","Xixon12",315
"uncultured Rubrobacteraceae","Xixon14",22
"uncultured Rubrobacteraceae","Xixon15",113
"uncultured Rubrobacteraceae","Xixon16",19
"uncultured Rubrobacteraceae","Xixon18",369
"uncultured Rubrobacteraceae","Xixon19",112
"uncultured Rubrobacteraceae","Xixon20",184
"uncultured Rubrobacteraceae","Xixon25",59
"uncultured Rubrobacteraceae","Xixon26",59
"uncultured Rubrobacteraceae","Xixon27",40
"uncultured Rubrobacteraceae","Xixon28",13
"uncultured Rubrobacterales","Xixon01",126
"uncultured Rubrobacterales","Xixon02",25
"uncultured Rubrobacterales","Xixon05",24
"uncultured Rubrobacterales","Xixon07",86
"uncultured Rubrobacterales","Xixon08",133
"uncultured Rubrobacterales","Xixon09",74
"uncultured Rubrobacterales","Xixon10",26
"uncultured Rubrobacterales","Xixon11",32
"uncultured Rubrobacterales","Xixon12",49
"uncultured Rubrobacterales","Xixon13",23
"uncultured Rubrobacterales","Xixon14",37
"uncultured Rubrobacterales","Xixon15",16
"uncultured Rubrobacterales","Xixon16",49
"uncultured Rubrobacterales","Xixon17",67
"uncultured Rubrobacterales","Xixon18",74
"uncultured Rubrobacterales","Xixon19",24
"uncultured Rubrobacterales","Xixon24",21
"uncultured Rubrobacterales","Xixon25",26
"uncultured Rubrobacterales","Xixon26",60
"uncultured Rubrobacterales","Xixon27",69
"uncultured Rubrobacterales","Xixon28",12
"uncultured Rubrobacterales","Xixon29",119
"uncultured Rubrobacterales","Xixon30",64
"uncultured Rubrobacteria","Xixon01",382
"uncultured Rubrobacteria","Xixon02",49
"uncultured Rubrobacteria","Xixon04",28
"uncultured Rubrobacteria","Xixon05",410
"uncultured Rubrobacteria","Xixon06",127
"uncultured Rubrobacteria","Xixon07",467
"uncultured Rubrobacteria","Xixon08",528
"uncultured Rubrobacteria","Xixon09",244
"uncultured Rubrobacteria","Xixon10",46
"uncultured Rubrobacteria","Xixon11",655
"uncultured Rubrobacteria","Xixon12",265
"uncultured Rubrobacteria","Xixon13",88
"uncultured Rubrobacteria","Xixon14",235
"uncultured Rubrobacteria","Xixon15",377
"uncultured Rubrobacteria","Xixon16",521
"uncultured Rubrobacteria","Xixon17",831
"uncultured Rubrobacteria","Xixon18",174
"uncultured Rubrobacteria","Xixon19",197
"uncultured Rubrobacteria","Xixon20",329
"uncultured Rubrobacteria","Xixon21",314
"uncultured Rubrobacteria","Xixon22",25
"uncultured Rubrobacteria","Xixon23",80
"uncultured Rubrobacteria","Xixon25",81
"uncultured Rubrobacteria","Xixon26",284
"uncultured Rubrobacteria","Xixon27",278
"uncultured Rubrobacteria","Xixon28",71
"uncultured Rubrobacteria","Xixon29",38
"uncultured Rubrobacteria","Xixon30",56
"uncultured Rudaea","Xixon03",44
"uncultured Rudaea","Xixon24",71
"uncultured Ruminococcaceae","Xixon01",60
"uncultured Ruminococcaceae","Xixon02",16
"uncultured Ruminococcaceae","Xixon05",35
"uncultured Ruminococcaceae","Xixon13",23
"uncultured Ruminococcaceae","Xixon17",30
"uncultured Ruminococcaceae","Xixon25",15
"uncultured Ruminococcus","Xixon01",48
"uncultured Singulisphaera","Xixon21",14
"uncultured Solibacter","Xixon20",14
"uncultured Solirubrobacter","Xixon01",121
"uncultured Solirubrobacter","Xixon04",40
"uncultured Solirubrobacter","Xixon05",93
"uncultured Solirubrobacter","Xixon06",67
"uncultured Solirubrobacter","Xixon07",85
"uncultured Solirubrobacter","Xixon08",61
"uncultured Solirubrobacter","Xixon09",38
"uncultured Solirubrobacter","Xixon10",167
"uncultured Solirubrobacter","Xixon11",576
"uncultured Solirubrobacter","Xixon12",42
"uncultured Solirubrobacter","Xixon13",45
"uncultured Solirubrobacter","Xixon14",41
"uncultured Solirubrobacter","Xixon15",293
"uncultured Solirubrobacter","Xixon16",232
"uncultured Solirubrobacter","Xixon17",134
"uncultured Solirubrobacter","Xixon18",64
"uncultured Solirubrobacter","Xixon19",76
"uncultured Solirubrobacter","Xixon20",100
"uncultured Solirubrobacter","Xixon21",106
"uncultured Solirubrobacter","Xixon22",198
"uncultured Solirubrobacter","Xixon23",512
"uncultured Solirubrobacter","Xixon25",20
"uncultured Solirubrobacter","Xixon26",69
"uncultured Solirubrobacter","Xixon27",117
"uncultured Solirubrobacter","Xixon28",38
"uncultured Solirubrobacter","Xixon29",65
"uncultured Solirubrobacter","Xixon30",18
"uncultured Sorangiineae","Xixon01",30
"uncultured Sorangiineae","Xixon05",14
"uncultured Sorangiineae","Xixon07",13
"uncultured Sorangiineae","Xixon08",34
"uncultured Sorangiineae","Xixon12",14
"uncultured Sorangiineae","Xixon30",13
"uncultured Spartobacteria","Xixon01",20
"uncultured Spartobacteria","Xixon02",45
"uncultured Spartobacteria","Xixon04",60
"uncultured Spartobacteria","Xixon05",30
"uncultured Spartobacteria","Xixon06",48
"uncultured Spartobacteria","Xixon07",20
"uncultured Spartobacteria","Xixon09",104
"uncultured Spartobacteria","Xixon10",24
"uncultured Spartobacteria","Xixon11",24
"uncultured Spartobacteria","Xixon12",37
"uncultured Spartobacteria","Xixon13",27
"uncultured Spartobacteria","Xixon14",25
"uncultured Spartobacteria","Xixon15",21
"uncultured Spartobacteria","Xixon16",25
"uncultured Spartobacteria","Xixon17",33
"uncultured Spartobacteria","Xixon18",12
"uncultured Spartobacteria","Xixon19",29
"uncultured Spartobacteria","Xixon20",21
"uncultured Spartobacteria","Xixon23",27
"uncultured Spartobacteria","Xixon26",26
"uncultured Spartobacteria","Xixon27",60
"uncultured Spartobacteria","Xixon29",52
"uncultured Sphingobacteriales","Xixon04",23
"uncultured Sphingobacteriales","Xixon05",11
"uncultured Sphingobacteriales","Xixon06",40
"uncultured Sphingobacteriales","Xixon09",31
"uncultured Sphingobacteriales","Xixon10",12
"uncultured Sphingobacteriales","Xixon11",18
"uncultured Sphingobacteriales","Xixon13",39
"uncultured Sphingobacteriales","Xixon16",13
"uncultured Sphingobacteriales","Xixon19",24
"uncultured Sphingobacteriales","Xixon20",84
"uncultured Sphingobacteriales","Xixon23",13
"uncultured Sphingobacteriales","Xixon28",20
"uncultured Stella","Xixon01",71
"uncultured Stella","Xixon03",104
"uncultured Stella","Xixon06",45
"uncultured Stella","Xixon11",21
"uncultured Stella","Xixon13",41
"uncultured Stella","Xixon15",16
"uncultured Stella","Xixon19",64
"uncultured Stella","Xixon20",13
"uncultured Stella","Xixon21",76
"uncultured Stella","Xixon22",33
"uncultured Stella","Xixon24",346
"uncultured Stella","Xixon29",82
"uncultured Steroidobacter","Xixon03",102
"uncultured Steroidobacter","Xixon24",135
"uncultured Syntrophobacteraceae","Xixon01",60
"uncultured Syntrophobacteraceae","Xixon02",108
"uncultured Syntrophobacteraceae","Xixon03",134
"uncultured Syntrophobacteraceae","Xixon04",70
"uncultured Syntrophobacteraceae","Xixon06",74
"uncultured Syntrophobacteraceae","Xixon07",89
"uncultured Syntrophobacteraceae","Xixon08",107
"uncultured Syntrophobacteraceae","Xixon09",32
"uncultured Syntrophobacteraceae","Xixon10",67
"uncultured Syntrophobacteraceae","Xixon11",111
"uncultured Syntrophobacteraceae","Xixon12",123
"uncultured Syntrophobacteraceae","Xixon13",74
"uncultured Syntrophobacteraceae","Xixon14",142
"uncultured Syntrophobacteraceae","Xixon16",129
"uncultured Syntrophobacteraceae","Xixon17",76
"uncultured Syntrophobacteraceae","Xixon19",137
"uncultured Syntrophobacteraceae","Xixon20",97
"uncultured Syntrophobacteraceae","Xixon21",65
"uncultured Syntrophobacteraceae","Xixon22",44
"uncultured Syntrophobacteraceae","Xixon24",91
"uncultured Syntrophobacteraceae","Xixon26",70
"uncultured Syntrophobacteraceae","Xixon29",97
"uncultured Syntrophobacteraceae","Xixon30",59
"uncultured Syntrophobacterales","Xixon01",149
"uncultured Syntrophobacterales","Xixon02",66
"uncultured Syntrophobacterales","Xixon03",85
"uncultured Syntrophobacterales","Xixon04",109
"uncultured Syntrophobacterales","Xixon05",132
"uncultured Syntrophobacterales","Xixon06",143
"uncultured Syntrophobacterales","Xixon07",143
"uncultured Syntrophobacterales","Xixon08",172
"uncultured Syntrophobacterales","Xixon09",90
"uncultured Syntrophobacterales","Xixon10",119
"uncultured Syntrophobacterales","Xixon11",254
"uncultured Syntrophobacterales","Xixon12",178
"uncultured Syntrophobacterales","Xixon13",102
"uncultured Syntrophobacterales","Xixon14",183
"uncultured Syntrophobacterales","Xixon15",188
"uncultured Syntrophobacterales","Xixon16",202
"uncultured Syntrophobacterales","Xixon17",201
"uncultured Syntrophobacterales","Xixon18",127
"uncultured Syntrophobacterales","Xixon19",397
"uncultured Syntrophobacterales","Xixon20",228
"uncultured Syntrophobacterales","Xixon21",298
"uncultured Syntrophobacterales","Xixon22",419
"uncultured Syntrophobacterales","Xixon23",74
"uncultured Syntrophobacterales","Xixon24",42
"uncultured Syntrophobacterales","Xixon25",136
"uncultured Syntrophobacterales","Xixon26",119
"uncultured Syntrophobacterales","Xixon27",135
"uncultured Syntrophobacterales","Xixon28",231
"uncultured Syntrophobacterales","Xixon29",12
"uncultured Syntrophobacterales","Xixon30",233
"uncultured Thermaerobacter","Xixon02",22
"uncultured Thermoflavimicrobium","Xixon18",16
"uncultured Thermomicrobia","Xixon11",39
"uncultured Thermomicrobia","Xixon16",35
"uncultured Thermomicrobia","Xixon17",42
"uncultured Thermomonosporaceae","Xixon03",48
"uncultured Thermomonosporaceae","Xixon24",57
"uncultured Thermomonosporaceae","Xixon29",15
"uncultured Truepera","Xixon01",60
"uncultured Verrucomicrobia","Xixon01",130
"uncultured Verrucomicrobia","Xixon02",455
"uncultured Verrucomicrobia","Xixon03",681
"uncultured Verrucomicrobia","Xixon04",210
"uncultured Verrucomicrobia","Xixon05",193
"uncultured Verrucomicrobia","Xixon06",344
"uncultured Verrucomicrobia","Xixon07",177
"uncultured Verrucomicrobia","Xixon08",169
"uncultured Verrucomicrobia","Xixon09",376
"uncultured Verrucomicrobia","Xixon10",263
"uncultured Verrucomicrobia","Xixon11",83
"uncultured Verrucomicrobia","Xixon12",274
"uncultured Verrucomicrobia","Xixon13",167
"uncultured Verrucomicrobia","Xixon14",537
"uncultured Verrucomicrobia","Xixon15",76
"uncultured Verrucomicrobia","Xixon16",97
"uncultured Verrucomicrobia","Xixon17",92
"uncultured Verrucomicrobia","Xixon18",167
"uncultured Verrucomicrobia","Xixon19",155
"uncultured Verrucomicrobia","Xixon20",49
"uncultured Verrucomicrobia","Xixon21",51
"uncultured Verrucomicrobia","Xixon22",155
"uncultured Verrucomicrobia","Xixon23",292
"uncultured Verrucomicrobia","Xixon24",463
"uncultured Verrucomicrobia","Xixon25",191
"uncultured Verrucomicrobia","Xixon26",97
"uncultured Verrucomicrobia","Xixon27",256
"uncultured Verrucomicrobia","Xixon28",114
"uncultured Verrucomicrobia","Xixon29",493
"uncultured Verrucomicrobia","Xixon30",343
"uncultured Verrucomicrobiaceae","Xixon04",26
"uncultured Verrucomicrobiaceae","Xixon05",17
"uncultured Verrucomicrobiaceae","Xixon06",27
"uncultured Verrucomicrobiaceae","Xixon07",19
"uncultured Verrucomicrobiaceae","Xixon08",28
"uncultured Verrucomicrobiaceae","Xixon09",112
"uncultured Verrucomicrobiaceae","Xixon10",47
"uncultured Verrucomicrobiaceae","Xixon11",23
"uncultured Verrucomicrobiaceae","Xixon13",21
"uncultured Verrucomicrobiaceae","Xixon15",24
"uncultured Verrucomicrobiaceae","Xixon16",9
"uncultured Verrucomicrobiaceae","Xixon18",14
"uncultured Verrucomicrobiaceae","Xixon19",14
"uncultured Verrucomicrobiaceae","Xixon21",16
"uncultured Verrucomicrobiaceae","Xixon22",33
"uncultured Verrucomicrobiaceae","Xixon24",10
"uncultured Verrucomicrobiaceae","Xixon27",59
"uncultured Verrucomicrobiaceae","Xixon28",26
"uncultured Verrucomicrobiaceae","Xixon29",22
"uncultured Verrucomicrobiales","Xixon02",18
"uncultured Verrucomicrobiales","Xixon05",15
"uncultured Verrucomicrobiales","Xixon06",42
"uncultured Verrucomicrobiales","Xixon07",15
"uncultured Verrucomicrobiales","Xixon08",20
"uncultured Verrucomicrobiales","Xixon09",115
"uncultured Verrucomicrobiales","Xixon10",32
"uncultured Verrucomicrobiales","Xixon12",18
"uncultured Verrucomicrobiales","Xixon14",12
"uncultured Verrucomicrobiales","Xixon18",25
"uncultured Verrucomicrobiales","Xixon20",25
"uncultured Verrucomicrobiales","Xixon22",13
"uncultured Verrucomicrobiales","Xixon27",21
"uncultured Verrucomicrobiales","Xixon28",19
"uncultured Verrucomicrobiales","Xixon29",18
"uncultured Xanthobacteraceae","Xixon22",23
"uncultured Xanthobacteraceae","Xixon23",13
"uncultured Xanthomonadaceae","Xixon01",65
"uncultured Xanthomonadaceae","Xixon02",404
"uncultured Xanthomonadaceae","Xixon03",80
"uncultured Xanthomonadaceae","Xixon04",12
"uncultured Xanthomonadaceae","Xixon05",9
"uncultured Xanthomonadaceae","Xixon06",38
"uncultured Xanthomonadaceae","Xixon07",24
"uncultured Xanthomonadaceae","Xixon08",21
"uncultured Xanthomonadaceae","Xixon10",20
"uncultured Xanthomonadaceae","Xixon11",20
"uncultured Xanthomonadaceae","Xixon14",94
"uncultured Xanthomonadaceae","Xixon15",23
"uncultured Xanthomonadaceae","Xixon19",19
"uncultured Xanthomonadaceae","Xixon24",79
