"kingdom","phylum","class","order","family","genus","species"
"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae"
"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexi"
"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured bacterium"
"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured soil"
"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured",NA
"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA,NA
"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781","AKIW781","uncultured bacterium"
"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781","AKIW781","uncultured soil"
"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781","AKIW781",NA
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","AKYG1722","AKYG1722","uncultured Alphaproteobacteria"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","AKYG1722","AKYG1722","uncultured soil"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","AKYG1722","AKYG1722",NA
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45","bacterium Ellin6537"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45","metagenome"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45","uncultured Chloroflexi"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45","uncultured Thermomicrobia"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45","uncultured anaerobic"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45","uncultured bacterium"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45","uncultured soil"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45",NA
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","Thermomicrobiaceae","Sphaerobacter","uncultured bacterium"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales",NA,NA,NA
"Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","metagenome"
"Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","uncultured bacterium"
"Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","uncultured soil"
"Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085",NA
"Bacteria","Chloroflexi","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136","uncultured Anaerolineae"
"Bacteria","Chloroflexi","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136","uncultured Chloroflexi"
"Bacteria","Chloroflexi","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136","uncultured bacterium"
"Bacteria","Chloroflexi","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136",NA
"Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","metagenome"
"Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","uncultured Anaerolineales"
"Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","uncultured Caldilinea"
"Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","uncultured Chloroflexi"
"Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","uncultured bacterium"
"Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","uncultured soil"
"Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66",NA
"Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","bacterium Ellin6529"
"Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","uncultured Anaerolineaceae"
"Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","uncultured Chloroflexi"
"Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","uncultured Gram-positive"
"Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","uncultured bacterium"
"Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96",NA
"Bacteria","Chloroflexi","Ktedonobacteria","C0119","C0119","C0119","uncultured Chloroflexi"
"Bacteria","Chloroflexi","Ktedonobacteria","C0119","C0119","C0119","uncultured bacterium"
"Bacteria","Chloroflexi","Ktedonobacteria","C0119","C0119","C0119","uncultured soil"
"Bacteria","Chloroflexi","Ktedonobacteria","C0119","C0119","C0119",NA
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9","JG30-KF-AS9","Chloroflexi bacterium"
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9","JG30-KF-AS9","uncultured bacterium"
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9","JG30-KF-AS9",NA
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","1959-1","uncultured bacterium"
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","FCPS473","uncultured bacterium"
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Ktedonobacter","bacterium SOSP1-165"
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Ktedonobacter","uncultured Chloroflexi"
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Ktedonobacter",NA
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Thermosporothrix","uncultured bacterium"
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","uncultured","uncultured Clostridiales"
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","uncultured","uncultured bacterium"
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","uncultured","uncultured soil"
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","uncultured",NA
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA,NA
"Bacteria","Chloroflexi","OLB14","OLB14","OLB14","OLB14","metagenome"
"Bacteria","Chloroflexi","OLB14","OLB14","OLB14","OLB14","uncultured Chloroflexi"
"Bacteria","Chloroflexi","OLB14","OLB14","OLB14","OLB14","uncultured bacterium"
"Bacteria","Chloroflexi","OLB14","OLB14","OLB14","OLB14",NA
"Bacteria","Chloroflexi","P2-11E","P2-11E","P2-11E","P2-11E","uncultured bacterium"
"Bacteria","Chloroflexi","P2-11E","P2-11E","P2-11E","P2-11E",NA
"Bacteria","Chloroflexi","SHA-26","SHA-26","SHA-26","SHA-26","uncultured Chloroflexi"
"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","bacterium Ellin6519"
"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","bacterium Ellin6543"
"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","metagenome"
"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","uncultured Chloroflexi"
"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","uncultured Chloroflexus"
"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","uncultured Dehalococcoidia"
"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","uncultured Dehalogenimonas"
"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","uncultured bacterium"
"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","uncultured beta"
"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10",NA
"Bacteria","Chloroflexi",NA,NA,NA,NA,NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Chroococcidiopsaceae","Aliterella","cyanobacterium OU 20"
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Chroococcidiopsaceae","Aliterella",NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Chroococcidiopsaceae","uncultured","uncultured bacterium"
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Chroococcidiopsaceae","uncultured","uncultured cyanobacterium"
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Coleofasciculaceae","Microcoleus_PCC-7113","Microcoleus sp."
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Chalicogloea_CCALA_975","Chroococcus sp."
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Calothrix_PCC-6303","uncultured cyanobacterium"
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Cylindrospermum_PCC-7417",NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Nostoc_PCC-7107",NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Nostoc_PCC-73102",NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Nostoc_PCC-7524",NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Scytonema_UTEX_2349",NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Tolypothrix",NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae",NA,NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Phormidiaceae","Tychonema_CCAP_1459-11B",NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbya_Es-Yyy1000","uncultured bacterium"
"Bacteria","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbya_VRUC_135",NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Oscillatoria_SAG_1459-8",NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Phormidium_SAG_37.90","Leptolyngbya frigida"
"Bacteria","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Phormidium_SAG_37.90",NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","RD011","uncultured cyanobacterium"
"Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","Nodosilinea_PCC-7104",NA
"Bacteria","Cyanobacteria","Sericytochromatia","Sericytochromatia","Sericytochromatia","Sericytochromatia","uncultured bacterium"
"Bacteria","Cyanobacteria","Sericytochromatia","Sericytochromatia","Sericytochromatia","Sericytochromatia",NA
"Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","Candidatus_Obscuribacter","uncultured bacterium"
"Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","Obscuribacteraceae","uncultured bacterium"
"Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionaceae","Vampirovibrio",NA
"Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionaceae","Vampirovibrionaceae","uncultured bacterium"
"Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionaceae","Vampirovibrionaceae",NA
"Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionales","Vampirovibrionales","uncultured bacterium"
"Bacteria","Deferrisomatota","Defferrisomatia","Defferrisomatales","Defferrisomataceae","Deferrisoma","uncultured delta"
"Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera","uncultured bacterium"
"Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera",NA
"Bacteria","Dependentiae","Babeliae","Babeliales","Babeliaceae","Babeliaceae","uncultured bacterium"
"Bacteria","Dependentiae","Babeliae","Babeliales","Babeliaceae","Babeliaceae","uncultured organism"
"Bacteria","Dependentiae","Babeliae","Babeliales","Babeliaceae","Babeliaceae",NA
"Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae","metagenome"
"Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae","uncultured Verrucomicrobia"
"Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae","uncultured bacterium"
"Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae",NA
"Bacteria","Dependentiae","Babeliae","Babeliales",NA,NA,NA
"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus",NA
"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","uncultured",NA
"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",NA,NA
"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas",NA
"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales",NA,NA,NA
"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans",NA
"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter","Geobacter psychrophilus"
"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter","uncultured Banisveld"
"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter",NA
"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured","uncultured bacterium"
"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured","uncultured delta"
"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured",NA
"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA
"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales",NA,NA,NA
"Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19","uncultured bacterium"
"Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19",NA
"Bacteria","Desulfobacterota","Syntrophia","Syntrophales","Syntrophaceae","Syntrophus",NA
"Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Desulfovirga",NA
"Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter",NA
"Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae",NA,NA
"Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","Myxococcales bacterium"
"Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","delta proteobacterium"
"Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured Dongia"
"Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured proteobacterium"
"Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured sludge"
"Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured",NA
"Bacteria","Elusimicrobiota","Elusimicrobia","Lineage_IV","Lineage_IV","Lineage_IV",NA
"Bacteria","Elusimicrobiota","Elusimicrobia","MVP-88","MVP-88","MVP-88","uncultured bacterium"
"Bacteria","Elusimicrobiota","Endomicrobia","Endomicrobiales","Endomicrobiaceae","Endomicrobium","uncultured bacterium"
"Bacteria","Elusimicrobiota","Lineage_IIa","Lineage_IIa","Lineage_IIa","Lineage_IIa","Elusimicrobia bacterium"
"Bacteria","Elusimicrobiota","Lineage_IIa","Lineage_IIa","Lineage_IIa","Lineage_IIa","uncultured Chitinophagaceae"
"Bacteria","Elusimicrobiota","Lineage_IIa","Lineage_IIa","Lineage_IIa","Lineage_IIa","uncultured Elusimicrobia"
"Bacteria","Elusimicrobiota","Lineage_IIa","Lineage_IIa","Lineage_IIa","Lineage_IIa","uncultured actinobacterium"
"Bacteria","Elusimicrobiota","Lineage_IIa","Lineage_IIa","Lineage_IIa","Lineage_IIa","uncultured bacterium"
"Bacteria","Elusimicrobiota","Lineage_IIa","Lineage_IIa","Lineage_IIa","Lineage_IIa",NA
"Bacteria","Elusimicrobiota","Lineage_IIb","Lineage_IIb","Lineage_IIb","Lineage_IIb","metagenome"
"Bacteria","Elusimicrobiota","Lineage_IIb","Lineage_IIb","Lineage_IIb","Lineage_IIb","uncultured bacterium"
"Bacteria","Elusimicrobiota","Lineage_IIb","Lineage_IIb","Lineage_IIb","Lineage_IIb","uncultured soil"
"Bacteria","Elusimicrobiota","Lineage_IIb","Lineage_IIb","Lineage_IIb","Lineage_IIb",NA
"Bacteria","Elusimicrobiota",NA,NA,NA,NA,NA
"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Candidatus_Entotheonella","uncultured Candidatus"
"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Candidatus_Entotheonella","uncultured bacterium"
"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Candidatus_Entotheonella","uncultured delta"
"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Candidatus_Entotheonella",NA
"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Entotheonellaceae","metagenome"
"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Entotheonellaceae","uncultured bacterium"
"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Entotheonellaceae","uncultured microorganism"
"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Entotheonellaceae",NA
"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae",NA,NA
"Bacteria","FCPU426","FCPU426","FCPU426","FCPU426","FCPU426","metagenome"
"Bacteria","FCPU426","FCPU426","FCPU426","FCPU426","FCPU426","uncultured bacterium"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04","Juncus effusus"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04","metagenome"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04","uncultured bacterium"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04","uncultured soil"
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","uncultured",NA
"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacterales","BBMC-4","uncultured bacterium"
"Bacteria","Firmicutes","BRH-c20a","BRH-c20a","BRH-c20a","BRH-c20a",NA
"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Alicyclobacillus","Alicyclobacillus pomorum"
"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Alicyclobacillus","uncultured Alicyclobacillaceae"
"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Alicyclobacillus",NA
"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","Tumebacillus ginsengisoli"
"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","uncultured Alicyclobacillaceae"
"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus",NA
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus murimartini"
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus psychrosaccharolyticus"
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus thermolactis"
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
