"kingdom","phylum","class","order","family","genus","species"
"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Arthrocladium","Arthrocladium caudatum"
"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Bradymyces","Bradymyces graniticola"
"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Bradymyces","Bradymyces oncorhynchi"
"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Bradymyces","unidentified"
"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Bradymyces",NA
"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","Knufia epidermidis"
"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","Knufia tsunedae"
"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia",NA
"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","unidentified","unidentified","unidentified"
"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus bicolor"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus collinsii"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flaschentraegeri"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus fumigatus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus heterocaryoticus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus inflatus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus lanosus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus pseudodeflectus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus spelaeus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus tanneri"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus tardus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium adametzioides"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium atrosanguineum"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium bialowiezense"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium brasilianum"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium buchwaldii"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium catenatum"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium coprobium"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium copticola"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium cvjetkovicii"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium glabrum"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium italicum"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium longicatenatum"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium macrosclerotiorum"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium madriti"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium megasporum"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium melanoconidium"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium montanense"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium neocrassum"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium nodositatum"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium senticosum"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium steckii"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium zhuangii"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Phialomyces","Phialomyces macrosporus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Elaphomycetaceae","Elaphomyces","unidentified"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Thermoascaceae","Byssochlamys","Byssochlamys zollerniae"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella humicola"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella striatispora"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","unidentified"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces albobiverticillius"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces diversus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces helicus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces infraolivaceus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces minioluteus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces neofusisporus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces oumae-annae"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces primulinus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces purpureogenus"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces wortmannii"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces",NA
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Thermomyces","Thermomyces dupontii"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Thermomyces",NA
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Arthroderma","Arthroderma curreyi"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Gymnascella","Gymnascella confluens"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Leucothecium","Leucothecium emdenii"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Aphanoascus","unidentified"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Aphanoascus",NA
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron","Auxarthron concentricum"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron","Auxarthron ostraviense"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron","Auxarthron umbrinum"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron","unidentified"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron",NA
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Keratinophyton","unidentified"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Myriodontium","Myriodontium keratinophilum"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Xanthothecium","Xanthothecium peruvianum"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Arthropsis","Arthropsis hispanica"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Chrysosporium","Chrysosporium lobatum"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Chrysosporium","Chrysosporium pseudomerdarium"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Malbranchea","Malbranchea flocciformis"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","unidentified","unidentified","unidentified"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales",NA,NA,NA
"Fungi","Ascomycota","Eurotiomycetes","Phaeomoniellales","Phaeomoniellaceae","Neophaeomoniella","Neophaeomoniella eucalypti"
"Fungi","Ascomycota","Eurotiomycetes","Phaeomoniellales","Phaeomoniellaceae","Neophaeomoniella","Neophaeomoniella niveniae"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Atla",NA
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Thelidium","Thelidium minutulum"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria","Verrucaria xyloxena"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","unidentified","unidentified"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae",NA,NA
"Fungi","Ascomycota","Eurotiomycetes","unidentified","unidentified","unidentified","unidentified"
"Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"Fungi","Ascomycota","GS35","unidentified","unidentified","unidentified","unidentified"
"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum","Geoglossum cookeanum"
"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum","Geoglossum fallax"
"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum","unidentified"
"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum",NA
"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Leucoglossum","Leucoglossum leucosporum"
"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Leucoglossum",NA
"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum","Trichoglossum variabile"
"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","unidentified","unidentified","unidentified"
"Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophoraceae","Pyxidiophora","Pyxidiophora arvernensis"
"Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","unidentified","unidentified","unidentified"
"Fungi","Ascomycota","Laboulbeniomycetes","unidentified","unidentified","unidentified","unidentified"
"Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Bacidina","Bacidina arnoldiana"
"Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","Absconditella","Absconditella rubra"
"Fungi","Ascomycota","Lecanoromycetes",NA,NA,NA,NA
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Chaetomellaceae","Pilidium",NA
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Mollisia","Mollisia dextrinospora"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Mollisia","Mollisia lothariana"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Mollisia","Mollisia undulatodepressula"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Mollisia",NA
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Articulospora","Articulospora proliferata"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Articulospora",NA
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula","unidentified"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Hymenoscyphus","Hymenoscyphus herbarum"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Hymenoscyphus","Hymenoscyphus menthae"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","Scytalidium album"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","Scytalidium circinatum"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","Scytalidium cuboideum"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","Scytalidium sphaerosporum"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","unidentified"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","Tetracladium furcatum"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","Tetracladium setigerum"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium",NA
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae",NA,NA
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Cadophora","Cadophora gregata"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Cadophora","Cadophora helianthi"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Cadophora","Cadophora luteo-olivacea"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Cadophora","Cadophora orchidicola"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Cadophora",NA
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Cystodendron","Cystodendron dryophilum"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Cystodendron","unidentified"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Hyalodendriella","Hyalodendriella betulae"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Leohumicola","Leohumicola minima"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Leohumicola",NA
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Mycoarthris","Mycoarthris corallina"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Spirosphaera","Spirosphaera cupreorufescens"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis",NA,NA
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Gemmina","unidentified"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Gyoerffyella","Gyoerffyella entomobryoides"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha","Hyaloscypha bicolor"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnellula","Lachnellula fuscosanguinea"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnum",NA
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Trichopezizella","Trichopezizella otanii"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Unguicularia","Unguicularia carestiana"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","unidentified","unidentified"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae",NA,NA
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Alatospora","Alatospora pulchella"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Alatospora","unidentified"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Neobulgaria","Neobulgaria premnophila"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae",NA,NA
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron chlamydosporicum"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron echinulatum"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron griseum"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron maius"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron pilicola"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","unidentified"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron",NA
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Botrytis","Botrytis caroliniana"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Ciborinia","Ciborinia candolleana"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Phialocephala","Phialocephala humicola"
"Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"Fungi","Ascomycota","Leotiomycetes","Phacidiales","Phacidiaceae","Gremmenia","Gremmenia infestans"
"Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Geomyces","Geomyces auratus"
"Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotium","Pseudeurotium desertorum"
"Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotium","Pseudeurotium hygrophilum"
"Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotium",NA
"Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudogymnoascus","Pseudogymnoascus destructans"
"Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae",NA,NA
"Fungi","Ascomycota","Leotiomycetes","Thelebolales","Thelebolaceae","Antarctomyces","unidentified"
"Fungi","Ascomycota","Leotiomycetes","unidentified","unidentified","unidentified","unidentified"
"Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys","Arthrobotrys dactyloides"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylaria","Dactylaria acaciae"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylaria","Dactylaria dimorphospora"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylaria","unidentified"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylella","Dactylella rhopalota"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylella",NA
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia","unidentified"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","unidentified","unidentified"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae",NA,NA
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliales_fam_Incertae_sedis","Vermispora","Vermispora fusarina"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","unidentified","unidentified","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus","Ascobolus crenulatus"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus","Ascobolus foliicola"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","unidentified","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascodesmidaceae","Cephaliophora","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascodesmidaceae","Eleutherascus","Eleutherascus lectardii"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Iodophanus","Iodophanus testaceus"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Pachyphlodes",NA
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","Peziza badia"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","Peziza ostracoderma"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","Peziza succosa"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza",NA
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","unidentified","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Byssonectria","Byssonectria fusispora"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Cheilymenia","Cheilymenia stercorea"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genabea","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genabea",NA
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea hispidula"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopora","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Hydnocystis","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Lasiobolidium","Lasiobolidium orbiculoides"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Parascutellinia","Parascutellinia carneosanguinea"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Paratricharina","Paratricharina poiraultii"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Paratricharina","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Pseudaleuria","Pseudaleuria quinaultiana"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Pseudombrophila","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Pulvinula","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia","Scutellinia barlae"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia","Scutellinia torrentis"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia",NA
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Tricharina",NA
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Trichophaeopsis","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","unidentified","unidentified"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae",NA,NA
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber maculatum"
"Fungi","Ascomycota","Pezizomycetes","Pezizales",NA,NA,NA
"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces","Debaryomyces prosopidis"
"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Schwanniomyces","Schwanniomyces yamadae"
"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Schwanniomyces",NA
"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","Dipodascus","Dipodascus armillariae"
"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","Dipodascus","Dipodascus australiensis"
"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","Geotrichum","unidentified"
